date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-02,10.859946990803348,9.240265068673043,12.396636312180169,41491394123
2025-03-03,10.89497563982753,9.392094651397487,12.50035434329875,41491394123
2025-03-04,10.930004288851714,9.464797380661706,12.49537986454162,41491394123
2025-03-05,10.965032937875897,9.321826052838386,12.453222922954767,41491394123
2025-03-06,11.000061586900081,9.365391675538168,12.648756122318108,41491394123
2025-03-07,11.035090235924265,9.490945657292423,12.688246876185493,41491394123
2025-03-08,11.070118884948446,9.43587946488845,12.683588562844491,41491394123
2025-03-09,11.10514753397263,9.455173888094864,12.665400657401944,41491394123
2025-03-10,11.140176182996814,9.486237493882912,12.754216345949137,41491394123
2025-03-11,11.175204832020999,9.561332672402536,12.77245527019408,41491394123
2025-03-12,11.210233481045183,9.65778556219355,12.803076240377406,41491394123
2025-03-13,11.245262130069367,9.708883965434536,12.79939444231903,41491394123
2025-03-14,11.280290779093551,9.637957538574033,12.72174254935446,41491394123
2025-03-15,11.315319428117732,9.706290089627787,12.982220713356064,41491394123
2025-03-16,11.350348077141916,9.715928782484767,12.82264135618955,41491394123
2025-03-17,11.3853767261661,9.823029694038286,12.988213190250535,41491394123
2025-03-18,11.420405375190281,9.867956632747843,12.996778519391373,41491394123
2025-03-19,11.455434024214465,9.862126092492637,12.942767603219007,41491394123
2025-03-20,11.49046267323865,10.025679354305774,12.89924959590649,41491394123
2025-03-21,11.525491322262834,9.977526337177578,12.968452157759248,41491394123
2025-03-22,11.560519971287018,9.9700518864073,13.12236094339392,41491394123
2025-03-23,11.595548620311202,9.94648192374905,13.130033856807025,41491394123
2025-03-24,11.630577269335383,10.097075804296855,13.262302136344536,41491394123
2025-03-04,3.9192579675798367,3.3944530435119122,4.5149424284717155,41513223318
2025-03-05,3.837801807296073,3.227358171805477,4.36450465891118,41513223318
2025-03-06,3.756345647012309,3.2107288288816163,4.332124151081469,41513223318
2025-03-07,3.674889486728542,3.080585769332537,4.265235367647459,41513223318
2025-03-08,3.5934333264447784,3.0155157800764587,4.173590980243357,41513223318
2025-03-09,3.5119771661610115,2.924405936133164,4.05505764776626,41513223318
2025-03-10,3.4305210058772446,2.902758073832288,4.010003795668347,41513223318
2025-03-11,3.349064845593481,2.8152002397858427,3.9166896794768786,41513223318
2025-03-12,3.267608685309717,2.7318047692899015,3.824813859289302,41513223318
2025-03-13,3.18615252502595,2.620389127293106,3.7301153302193657,41513223318
2025-03-14,3.1046963647421832,2.560535081792026,3.6262980464019248,41513223318
2025-03-15,3.0232402044584226,2.441774266403253,3.5809809778401474,41513223318
2025-03-16,2.9417840441746557,2.3656166757108,3.4935875508004255,41513223318
2025-03-17,2.8603278838908888,2.304023333314912,3.432679466982128,41513223318
2025-03-18,2.778871723607125,2.202150901835656,3.364953377673659,41513223318
2025-03-19,2.697415563323358,2.1803542960251288,3.2747583477725275,41513223318
2025-03-20,2.6159594030395943,2.0403198868711176,3.1687984190110576,41513223318
2025-03-21,2.5345032427558305,1.9789088119706466,3.0836384761278395,41513223318
2025-03-22,2.4530470824720636,1.8714181434251431,3.0439564466355296,41513223318
2025-03-23,2.3715909221882967,1.8579074981298331,2.923315018470848,41513223318
2025-03-24,2.29013476190453,1.7318747805827057,2.7942661615157767,41513223318
2025-03-25,2.208678601620769,1.6185989714619504,2.7647362447654493,41513223318
2025-03-26,2.1272224413370022,1.5870736684766953,2.708934327101154,41513223318
2025-03-27,2.0457662810532353,1.4867355146070635,2.5774587648657405,41513223318
2025-03-28,1.9643101207694715,1.382630778214204,2.5229859846182654,41513223318
2025-03-29,1.8828539604857046,1.3078410412122048,2.4067249810863993,41513223318
2025-03-30,1.80139780020194,1.2474667840870426,2.341462386317961,41513223318
2025-03-31,1.7199416399181762,1.1706292649473822,2.2703539519394935,41513223318
2025-02-18,4.285717805942857,4.285717805941558,4.2857178059441345,41514786616
2025-02-19,4.571432263085715,4.571432261917842,4.5714322644543435,41514786616
2025-02-20,4.857146720228571,4.8571467158521795,4.857146725507882,41514786616
2025-02-21,5.142861177371429,5.142861168811914,5.142861187758539,41514786616
2025-02-22,5.428575634514285,5.428575618435733,5.428575649929676,41514786616
2025-02-23,5.714290091657142,5.714290068277811,5.714290113008785,41514786616
2025-02-24,6.0000045488,6.000004517151485,6.000004578689746,41514786616
2025-02-25,6.285719005942857,6.28571896616415,6.285719043492019,41514786616
2025-02-26,6.571433463085714,6.571433415485431,6.571433510470114,41514786616
2025-02-27,6.857147920228571,6.857147864780241,6.857147978102712,41514786616
2025-02-28,7.142862377371428,7.142862311052233,7.142862443785937,41514786616
2025-03-01,7.428576834514286,7.428576757159264,7.428576909689064,41514786616
2025-03-02,7.714291291657142,7.714291200003426,7.714291376297908,41514786616
2025-03-03,8.0000057488,8.00000564648157,8.00000584489659,41514786616
2025-03-04,8.285720205942857,8.285720091705045,8.285720314512268,41514786616
2025-03-05,8.571434663085714,8.571434536321407,8.571434782418262,41514786616
2025-03-06,8.85714912022857,8.857148977350494,8.857149256881193,41514786616
2025-03-07,9.142863577371429,9.142863420448505,9.142863726249049,41514786616
2025-03-08,9.428578034514285,9.428577866063643,9.42857819681106,41514786616
2025-03-09,9.714292491657142,9.714292310948846,9.714292667833185,41514786616
2025-03-10,10.0000069488,10.000006752591318,10.000007139339166,41514786616
2025-03-11,10.285721405942857,10.285721193502127,10.285721610902696,41514786616
2025-03-12,10.571435863085714,10.57143563634771,10.57143608249607,41514786616
2025-03-13,10.857150320228572,10.857150076179801,10.857150556677825,41514786616
2025-03-14,11.142864777371427,11.142864516945568,11.142865031747778,41514786616
2025-03-15,11.428579234514284,11.428578957941232,11.428579510556206,41514786616
2025-03-16,11.714293691657142,11.71429339563915,11.714293980076823,41514786616
2025-03-17,12.0000081488,12.000007835706757,12.000008453891699,41514786616
2025-03-04,15.850064734694548,13.514355251330308,18.311464844763425,41515050363
2025-03-05,15.905385115612155,13.55047002525519,18.24644110415485,41515050363
2025-03-06,15.960705496529762,13.577646630087633,18.22142332139155,41515050363
2025-03-07,16.01602587744737,13.659835400650088,18.354554605859516,41515050363
2025-03-08,16.07134625836498,13.706345884482369,18.411776385723538,41515050363
2025-03-09,16.126666639282586,13.678851058708148,18.586208398876593,41515050363
2025-03-10,16.181987020200197,13.647847594069999,18.373851728905745,41515050363
2025-03-11,16.237307401117803,13.912160637594798,18.62383789624009,41515050363
2025-03-12,16.29262778203541,13.929248202485107,18.69261348133604,41515050363
2025-03-13,16.347948162953017,14.119006722958934,18.706617845992586,41515050363
2025-03-14,16.403268543870624,13.983605403731568,18.78952199315674,41515050363
2025-03-15,16.45858892478823,14.059055630090366,18.78205064183338,41515050363
2025-03-16,16.513909305705837,14.235361777573555,18.78999626909761,41515050363
2025-03-17,16.569229686623448,14.167090965290852,19.034924031748655,41515050363
2025-03-18,16.624550067541055,14.174516146243812,19.082225649694617,41515050363
2025-03-19,16.67987044845866,14.365003827815494,18.97869785038274,41515050363
2025-03-20,16.73519082937627,14.334836380062722,18.969341534459776,41515050363
2025-03-21,16.790511210293875,14.626894735197158,19.026742537944017,41515050363
2025-03-22,16.845831591211482,14.42483756742339,19.203433618543297,41515050363
2025-03-23,16.901151972129092,14.300243685138582,19.30083701109718,41515050363
2025-03-24,16.9564723530467,14.616494800370239,19.228780764900847,41515050363
2025-03-25,17.01179273396431,14.827580588432804,19.34172259617155,41515050363
2025-03-26,17.067113114881916,14.816734403924796,19.39885712469002,41515050363
2025-03-27,17.122433495799523,14.753652550406589,19.323003134250957,41515050363
2025-03-28,17.17775387671713,14.767714851964714,19.69881484651721,41515050363
2025-03-29,17.233074257634737,14.754175515234591,19.651051483984066,41515050363
2025-03-30,17.288394638552344,15.018269001513499,19.832798319692458,41515050363
2025-03-31,17.343715019469954,14.991335510576079,19.784945141442343,41515050363
2024-07-02,1.0001710870840825,1.0001710870661134,1.0001710871023182,33258093744
2024-07-03,1.0003451138923762,1.0003451138754786,1.0003451139096804,33258093744
2024-07-04,1.0005191407006704,1.0005191406815905,1.000519140718821,33258093744
2024-07-05,1.000693167508964,1.0006931674905188,1.000693167526421,33258093744
2024-07-06,1.0008671943172578,1.0008671942993825,1.0008671943351821,33258093744
2024-07-07,1.001041221125552,1.001041221108183,1.0010412211437816,33258093744
2024-07-08,1.0012152479338456,1.0012152479155816,1.0012152479516192,33258093744
2024-07-09,1.0013892747421396,1.0013892747226818,1.0013892747604705,33258093744
2024-07-10,1.0015633015504335,1.001563301532421,1.0015633015687173,33258093744
2024-07-11,1.0017373283587272,1.0017373283402404,1.0017373283761246,33258093744
2024-07-12,1.0019113551670211,1.001911355147953,1.0019113551860064,33258093744
2024-07-13,1.002085381975315,1.0020853819548172,1.0020853819935398,33258093744
2024-07-14,1.0022594087836088,1.0022594087647632,1.0022594088021664,33258093744
2024-07-15,1.0024334355919027,1.0024334355741378,1.002433435610894,33258093744
2024-07-16,1.0026074624001966,1.0026074623804395,1.0026074624201666,33258093744
2024-07-17,1.0027814892084903,1.0027814891898816,1.002781489227665,33258093744
2024-07-18,1.0029555160167842,1.0029555159984556,1.0029555160360637,33258093744
2024-07-19,1.0031295428250782,1.0031295428050202,1.003129542842994,33258093744
2024-07-20,1.0033035696333719,1.003303569615524,1.0033035696521884,33258093744
2024-07-21,1.0034775964416658,1.0034775964235272,1.0034775964608904,33258093744
2024-07-22,1.0036516232499597,1.0036516232301929,1.003651623268476,33258093744
2024-07-23,1.0038256500582534,1.0038256500405567,1.003825650077287,33258093744
2024-07-24,1.0039996768665473,1.003999676847867,1.0039996768855282,33258093744
2024-07-25,1.0041737036748413,1.0041737036547493,1.0041737036939569,33258093744
2024-07-26,1.004347730483135,1.0043477304630428,1.0043477305032,33258093744
2024-07-27,1.004521757291429,1.0045217572706486,1.0045217573102563,33258093744
2024-07-28,1.0046957840997228,1.0046957840799104,1.0046957841196493,33258093744
2024-07-29,1.0048698109080165,1.0048698108879779,1.0048698109273566,33258093744
2024-12-24,-24.984931474893887,-25.74042588875652,-24.24122604232462,33300624449
2024-12-25,-25.932830961032302,-26.69353092385124,-25.14343546017939,33300624449
2024-12-26,-27.09721310768927,-27.821693390266514,-26.27978482379288,33300624449
2024-12-27,-28.4793229452253,-29.21434494409013,-27.749960377345566,33300624449
2024-12-28,-30.074590763643066,-30.88261796002412,-29.337793866803683,33300624449
2024-12-29,-31.872193709735182,-32.61612951218219,-31.12798794817205,33300624449
2024-12-30,-33.85475485551842,-34.63486323458879,-33.1133388179554,33300624449
2024-12-31,-35.99819713058627,-36.76059850061941,-35.237643152410584,33300624449
2025-01-01,-38.27176602617801,-39.05145722109968,-37.48542694543696,33300624449
2025-01-02,-40.63823094040464,-41.389260420903646,-39.80514625103961,33300624449
2025-01-03,-43.05427053758597,-43.84215921410043,-42.31449642156626,33300624449
2025-01-04,-45.47104265360485,-46.23550489214813,-44.74262666027099,33300624449
2025-01-05,-47.83493421811269,-48.572650444547584,-47.05661564039293,33300624449
2025-01-06,-50.08848152030986,-50.85360874835188,-49.32308325092132,33300624449
2025-01-07,-52.17144605934748,-52.913960507427966,-51.384114776047994,33300624449
2025-01-08,-54.022026338922295,-54.77206047451823,-53.259227055889795,33300624449
2025-01-09,-55.57818143053078,-56.332425099895616,-54.75540388336675,33300624449
2025-01-10,-56.77903808003139,-57.57011144095076,-55.99229466449184,33300624449
2025-01-11,-57.56634969455469,-58.3322858206608,-56.79779259235543,33300624449
2025-01-12,-57.88597283644094,-58.68981673242731,-57.15436580873251,33300624449
2025-01-13,-57.68932496446932,-58.399076720034486,-56.96080730340096,33300624449
2025-01-14,-56.934786178118785,-57.66683740527689,-56.199339891173516,33300624449
2025-01-15,-55.589007691123584,-56.414010173906966,-54.83129847220408,33300624449
2025-01-16,-53.62809071607694,-54.399371045681576,-52.85384769299035,33300624449
2025-01-17,-51.03860138557278,-51.754732875173865,-50.30261335776813,33300624449
2025-01-18,-47.81839024264746,-48.57558480067155,-47.056247968848496,33300624449
2025-01-19,-43.97718865419225,-44.72234231774784,-43.24225287142845,33300624449
2025-01-20,-39.53695915866994,-40.28604061933515,-38.84333447100102,33300624449
2025-02-11,10.755511466404503,8.822590861218554,12.704891806716429,33300985333
2025-02-12,10.736458661471849,8.724959528800897,12.650599607539245,33300985333
2025-02-13,10.684374993458261,8.627354882261535,12.817710619824618,33300985333
2025-02-14,10.598692891620447,8.550905021459918,12.447726793725591,33300985333
2025-02-15,10.47956582838842,8.530697782937812,12.392468226666717,33300985333
2025-02-16,10.327865183272246,8.34695815500004,12.266382900133395,33300985333
2025-02-17,10.14516050909709,8.096568674169326,12.07990678270934,33300985333
2025-02-18,9.933683726375019,8.143624002112738,11.985469755912137,33300985333
2025-02-19,9.696278153534449,7.79210145485568,11.779919563890953,33300985333
2025-02-20,9.43633363876857,7.406337359378724,11.48715329226237,33300985333
2025-02-21,9.157709384554458,7.083093948457159,11.251630245569977,33300985333
2025-02-22,8.864646340734762,6.846958303455166,10.899814872931943,33300985333
2025-02-23,8.5616712795392,6.356554542411041,10.519831649484804,33300985333
2025-02-24,8.253494850471894,6.349180063020389,10.283857716783123,33300985333
2025-02-25,7.944906040457262,5.796661596325588,9.931782926560704,33300985333
2025-02-26,7.640665532183,5.849115391111219,9.688741043987886,33300985333
2025-02-27,7.345400460068888,5.3300831682810905,9.2479491288731,33300985333
2025-02-28,7.063503008908731,5.178769665767661,8.933024111120176,33300985333
2025-03-01,6.7990351869731915,4.79847807294673,8.739531164619315,33300985333
2025-03-02,6.555641936427512,4.422060850258169,8.447429545832632,33300985333
2025-03-03,6.3364745239969045,4.493441496609598,8.224354870403463,33300985333
2025-03-04,6.144125889881068,4.167838352148853,8.141469428329069,33300985333
2025-03-05,5.98057932995126,4.009532863414977,7.927338534936975,33300985333
2025-03-06,5.847171553102668,3.8606255719611946,7.699467363351263,33300985333
2025-03-07,5.744570800963171,3.8328265862839497,7.740255395224781,33300985333
2025-03-08,5.672770349895608,3.588674378537612,7.659195725676657,33300985333
2025-03-09,5.6310973447290165,3.677290757992297,7.567772903533401,33300985333
2025-03-10,5.6182365490400565,3.540240499518003,7.537618483038839,33300985333
2024-09-03,0.902349981222148,0.7373625369681077,1.0807756546487086,27095798175
2024-09-04,0.8320990495388223,0.6561075221184981,0.9968540135612474,27095798175
2024-09-05,0.7618481178554894,0.5890929261685438,0.9272289738253549,27095798175
2024-09-06,0.6915971861721637,0.530294128931905,0.8711192225070341,27095798175
2024-09-07,0.6213462544888309,0.4358967846164388,0.7950750615116158,27095798175
2024-09-08,0.551095322805498,0.36994578980210374,0.7360752857694608,27095798175
2024-09-09,0.48084439112217225,0.306647650299737,0.6549896076860371,27095798175
2024-09-10,0.4105934594388465,0.23256004198318755,0.5685826096542921,27095798175
2024-09-11,0.34034252775552076,0.1785851711905477,0.5056325214224138,27095798175
2024-09-12,0.270091596072195,0.10254580692327615,0.4384149871039445,27095798175
2024-09-13,0.19984066438886217,0.04013777522505598,0.36934181362108137,27095798175
2024-09-14,0.12958973270553642,-0.033985010313095684,0.2973488671300757,27095798175
2024-09-15,0.059338801022210674,-0.12200476875436445,0.2322141273166247,27095798175
2024-09-16,-0.010912130661129282,-0.18019373375779915,0.16441874334218115,27095798175
2024-09-17,-0.08116306234445503,-0.24824052842973754,0.09590449048972363,27095798175
2024-09-18,-0.15141399402778077,-0.31785138282149517,0.029976384815495822,27095798175
2024-09-19,-0.22166492571110652,-0.391078390294915,-0.059274192446332086,27095798175
2024-09-20,-0.29191585739443227,-0.46863677094003947,-0.10590802358350272,27095798175
2024-09-21,-0.3621667890777651,-0.5392017902404758,-0.19210229272878734,27095798175
2024-09-22,-0.43241772076109086,-0.5930630692045818,-0.25472640415842657,27095798175
2024-09-23,-0.5026686524444166,-0.6651867476868649,-0.33344973331992733,27095798175
2024-09-24,-0.5729195841277424,-0.7521722738606298,-0.3981127848284334,27095798175
2024-09-25,-0.6431705158110823,-0.8052684701704294,-0.4623684859646765,27095798175
2024-09-26,-0.7134214474944081,-0.8733052743507832,-0.5361574497773703,27095798175
2024-09-27,-0.7836723791777338,-0.9455572082762447,-0.6181573803429611,27095798175
2024-09-28,-0.8539233108610595,-1.0201451559102344,-0.6734172041245026,27095798175
2024-09-29,-0.9241742425443924,-1.0918006542752947,-0.7699822571053531,27095798175
2024-09-30,-0.9944251742277181,-1.1632984743860058,-0.8279075100065526,27095798175
2025-02-11,3.2389720040665497,1.1127540757997054,5.36801752832792,2709580011
2025-02-12,3.2421953965648083,1.0767215784849873,5.339690731086271,2709580011
2025-02-13,3.245418789063067,1.073501279832748,5.455834742427813,2709580011
2025-02-14,3.2486421815613253,1.05233083710773,5.342312378698802,2709580011
2025-02-15,3.2518655740595843,1.051435953152136,5.45687742109015,2709580011
2025-02-16,3.255088966557843,1.2249086894497951,5.370086896992639,2709580011
2025-02-17,3.2583123590561014,1.1970478079736775,5.2815508190574185,2709580011
2025-02-18,3.2615357515543604,1.1566107607988223,5.540679690561529,2709580011
2025-02-19,3.264759144052619,1.1128993301483852,5.43893363504329,2709580011
2025-02-20,3.267982536550877,1.1237088630721113,5.548992712066969,2709580011
2025-02-21,3.271205929049136,1.126142035244236,5.506683918829476,2709580011
2025-02-22,3.274429321547395,1.198722782617313,5.4926626456005305,2709580011
2025-02-23,3.277652714045653,1.1769431827938261,5.5342013177341665,2709580011
2025-02-24,3.2808761065439125,1.172707445297162,5.312817611213464,2709580011
2025-02-25,3.284099499042171,0.953039277036329,5.3675733286158245,2709580011
2025-02-26,3.287322891540429,1.1441298858188793,5.479975834469465,2709580011
2025-02-27,3.290546284038688,1.2901186522726331,5.524093926209887,2709580011
2025-02-28,3.293769676536947,0.988966577443177,5.30055361760656,2709580011
2025-03-01,3.296993069035205,1.3289785383990607,5.525707529572296,2709580011
2025-03-02,3.3002164615334633,1.0396269697107878,5.481971560739969,2709580011
2025-03-03,3.3034398540317222,1.1140079647577588,5.489211493182194,2709580011
2025-03-04,3.306663246529981,1.0598750775413153,5.519157966585063,2709580011
2025-03-05,3.3098866390282393,1.0519426484439922,5.447348537283635,2709580011
2025-03-06,3.3131100315264983,1.067869471985763,5.343258969650416,2709580011
2025-03-07,3.3163334240247573,1.333737023623871,5.512713328567847,2709580011
2025-03-08,3.3195568165230154,1.2864364520218987,5.459932016970165,2709580011
2025-03-09,3.322780209021274,1.1497801630497955,5.512622242711585,2709580011
2025-03-10,3.326003601519533,1.0443430876517972,5.520367769963478,2709580011
2024-09-03,2.0364682252910455,0.5071913522249597,3.523761771566467,27095801676
2024-09-04,2.025493829684218,0.6047421874849743,3.3759495163779865,27095801676
2024-09-05,2.0145194340773913,0.5041448244960468,3.387721937736548,27095801676
2024-09-06,2.0035450384705644,0.5003204941218408,3.442536697171871,27095801676
2024-09-07,1.992570642863737,0.635802985906891,3.456359254163524,27095801676
2024-09-08,1.9815962472569106,0.6122022887611143,3.3985670228484723,27095801676
2024-09-09,1.9706218516500835,0.5175632916344799,3.3588596094548064,27095801676
2024-09-10,1.9596474560432564,0.4887843871797805,3.289829663071873,27095801676
2024-09-11,1.9486730604364293,0.5786711734604373,3.3959449008091775,27095801676
2024-09-12,1.9376986648296022,0.595786265785904,3.4339606190581837,27095801676
2024-09-13,1.926724269222775,0.44868341587200883,3.2920958982803428,27095801676
2024-09-14,1.915749873615948,0.5088029759817881,3.364852236685579,27095801676
2024-09-15,1.9047754780091208,0.4660673532336084,3.361642424998819,27095801676
2024-09-16,1.8938010824022937,0.38951189178997614,3.263568504526101,27095801676
2024-09-17,1.882826686795466,0.45838948773812044,3.221247769653314,27095801676
2024-09-18,1.8718522911886388,0.4247844729454294,3.258570902419294,27095801676
2024-09-19,1.8608778955818117,0.5232247891884014,3.3018383715432806,27095801676
2024-09-20,1.8499034999749846,0.46831030781843613,3.3190444371961183,27095801676
2024-09-21,1.8389291043681575,0.2632059277139643,3.2330007084597043,27095801676
2024-09-22,1.8279547087613304,0.37329771180238747,3.2887484345493143,27095801676
2024-09-23,1.8169803131545033,0.4095366361956078,3.1878607726746013,27095801676
2024-09-24,1.8060059175476761,0.36267017683428837,3.070373099110216,27095801676
2024-09-25,1.7950315219408497,0.4012458571654377,3.2202214438404875,27095801676
2024-09-26,1.7840571263340226,0.3406354809839773,3.226476524300517,27095801676
2024-09-27,1.7730827307271955,0.3834718183549635,3.3176413246769436,27095801676
2024-09-28,1.7621083351203684,0.3650849127653942,3.133310066272993,27095801676
2024-09-29,1.7511339395135412,0.3558934001764977,3.2277540072229955,27095801676
2024-09-30,1.7401595439067141,0.3359306344835695,3.1554300072067814,27095801676
2024-08-06,2.2545691045309186,1.0940842625596752,3.437585826114404,2709580215
2024-08-07,2.252791630515208,1.085422920626221,3.452707416966641,2709580215
2024-08-08,2.251014156499497,1.0955019006944746,3.440952920440173,2709580215
2024-08-09,2.2492366824837866,1.1434411337016164,3.3817902330009786,2709580215
2024-08-10,2.247459208468076,1.1018302879754371,3.512664154601753,2709580215
2024-08-11,2.245681734452365,1.1535530002548695,3.365034481647747,2709580215
2024-08-12,2.243904260436654,1.1526380622902312,3.410151606904605,2709580215
2024-08-13,2.2421267864209433,1.108380536487389,3.4786459831235303,2709580215
2024-08-14,2.2403493124052325,1.142374057035875,3.449291380582134,2709580215
2024-08-15,2.2385718383895217,1.1519423140513154,3.3406983486583126,2709580215
2024-08-16,2.236794364373811,1.109194850444099,3.4326838555229044,2709580215
2024-08-17,2.2350168903581,0.9969741524813289,3.410622749714472,2709580215
2024-08-18,2.233239416342389,1.0797260738755412,3.2861585646319655,2709580215
2024-08-19,2.2314619423266784,1.0916564826473214,3.4349820434587874,2709580215
2024-08-20,2.2296844683109676,1.04581944951485,3.439740191578001,2709580215
2024-08-21,2.227906994295257,1.0445578191424154,3.355638771091639,2709580215
2024-08-22,2.2261295202795464,0.9823908558386549,3.4228234430417985,2709580215
2024-08-23,2.2243520462638355,1.1319772154975147,3.4165868280786316,2709580215
2024-08-24,2.2225745722481247,1.0519843481796083,3.3861055912411926,2709580215
2024-08-25,2.220797098232414,1.0812316412442005,3.3885776053489534,2709580215
2024-08-26,2.219019624216703,1.1190761339038668,3.3555902624913396,2709580215
2024-08-27,2.2172421502009922,1.1516990491994417,3.357778719570007,2709580215
2024-08-28,2.215464676185282,1.1191231244571165,3.4194283154331284,2709580215
2024-08-29,2.213687202169571,1.0242134287910005,3.403536047016901,2709580215
2024-08-30,2.21190972815386,1.0609254049680852,3.44217292228626,2709580215
2024-08-31,2.210132254138149,1.010376243474601,3.3462683280123393,2709580215
2024-09-01,2.208354780122438,1.0257016844956568,3.327820417361031,2709580215
2024-09-02,2.2065773061067273,1.1344688402334562,3.387453077781706,2709580215
2025-02-25,5.57387602607373,5.573876026048716,5.57387602609801,27095803613
2025-02-26,5.747995603234303,5.747995603207528,5.747995603258164,27095803613
2025-02-27,5.865880115607923,5.865880115580901,5.865880115631547,27095803613
2025-02-28,5.926677064289304,5.926677064259303,5.9266770643147755,27095803613
2025-03-01,5.931440058889787,5.931440058861504,5.93144005891725,27095803613
2025-03-02,5.883084732844066,5.883084732814068,5.883084732873132,27095803613
2025-03-03,5.78628226868443,5.786282268654648,5.7862822687172475,27095803613
2025-03-04,5.647293355717023,5.647293355685125,5.647293355754514,27095803613
2025-03-05,5.473747358031407,5.473747357997563,5.473747358074396,27095803613
2025-03-06,5.274373294675859,5.274373294638319,5.274373294718272,27095803613
2025-03-07,5.058690867509492,5.058690867470899,5.058739257478618,27095803613
2025-03-08,4.836671161429958,4.83667116137501,4.8370714638896635,27095803613
2025-03-09,4.618377740183323,4.618271173412932,4.6190783388653776,27095803613
2025-03-10,4.413599630851685,4.413199136951206,4.414487197332017,27095803613
2025-03-11,4.231488103675925,4.230880747906118,4.232626995612996,27095803613
2025-03-12,4.080209194013093,4.079166499911253,4.081874895129699,27095803613
2025-03-13,3.966623574750899,3.9652825145846538,3.968586686849211,27095803613
2025-03-14,3.8960046769144903,3.8943575755744537,3.8985630702511833,27095803613
2025-03-15,3.8718048913533742,3.8695667423934372,3.8750164965858422,27095803613
2025-03-16,3.895478295121882,3.8926550930113017,3.8994298991940237,27095803613
2025-03-17,3.966366671964015,3.9629223831625593,3.9714644960618446,27095803613
2025-03-18,4.081653686512038,4.077478448568814,4.08714601209309,27095803613
2025-03-19,4.236389983313605,4.231506316314217,4.242431876672118,27095803613
2025-03-20,4.423589777729234,4.418203670660277,4.430368307440401,27095803613
2025-03-21,4.634397253567562,4.628533069822946,4.6418245507035625,27095803613
2025-03-22,4.858318851441038,4.85193871131708,4.8664047799376515,27095803613
2025-03-23,5.083515392236249,5.0765754431928825,5.09243581300616,27095803613
2025-03-24,5.297145998865072,5.289472246616234,5.306794954236336,27095803613
2024-09-10,0.7800209601817841,0.3714852553408864,1.1742694022201712,27095804199
2024-09-11,0.7803847222701589,0.40141709617291105,1.1751524664494097,27095804199
2024-09-12,0.7807484843585336,0.4058810515391025,1.1884512646838357,27095804199
2024-09-13,0.7811122464469081,0.37239822607726975,1.2050622230258492,27095804199
2024-09-14,0.7814760085352829,0.37888813446990216,1.185238658683834,27095804199
2024-09-15,0.7818397706236576,0.40854854206961944,1.1640504722241591,27095804199
2024-09-16,0.7822035327120321,0.3811689499308038,1.1574071053778492,27095804199
2024-09-17,0.7825672948004069,0.40218823870570825,1.1923596449892757,27095804199
2024-09-18,0.7829310568887816,0.40057714913469644,1.1597723393927863,27095804199
2024-09-19,0.7832948189771561,0.4061243570712566,1.1647687362314285,27095804199
2024-09-20,0.7836585810655309,0.37136972698255377,1.146093917352936,27095804199
2024-09-21,0.7840223431539056,0.38699999542362834,1.1802818951142373,27095804199
2024-09-22,0.7843861052422801,0.40519193600465936,1.1469629260490435,27095804199
2024-09-23,0.7847498673306549,0.40059255314735837,1.1667855109244762,27095804199
2024-09-24,0.7851136294190296,0.39129712954883694,1.1896882930827997,27095804199
2024-09-25,0.7854773915074041,0.37889648539436316,1.1755342228263004,27095804199
2024-09-26,0.7858411535957789,0.3964031517461601,1.1749233874987453,27095804199
2024-09-27,0.7862049156841536,0.38939322599951304,1.185062998576315,27095804199
2024-09-28,0.7865686777725281,0.4172163704299539,1.1602778027287177,27095804199
2024-09-29,0.7869324398609029,0.36968263183632477,1.1754218468758788,27095804199
2024-09-30,0.7872962019492776,0.39782781860933664,1.1686882919182255,27095804199
2024-10-01,0.7876599640376521,0.39194318672639417,1.1625809536387886,27095804199
2024-10-02,0.7880237261260269,0.3859325935238481,1.167834325703192,27095804199
2024-10-03,0.7883874882144016,0.4117339869823153,1.169648248307612,27095804199
2024-10-04,0.7887512503027762,0.37703173130953027,1.1776383297700463,27095804199
2024-10-05,0.7891150123911509,0.41447380515932997,1.189548388012889,27095804199
2024-10-06,0.7894787744795256,0.40473003204735664,1.2132110395536997,27095804199
2024-10-07,0.7898425365679002,0.40316505772058975,1.1887816030165848,27095804199
2025-01-21,12.886174930121149,11.447458145541589,14.299120506624181,27095805681
2025-01-22,12.920719783056537,11.525803056656894,14.378717725401488,27095805681
2025-01-23,12.955264635991922,11.584445026242683,14.365120084781102,27095805681
2025-01-24,12.98980948892731,11.565622122211561,14.383988445375692,27095805681
2025-01-25,13.024354341862697,11.668253792942396,14.40878821834389,27095805681
2025-01-26,13.058899194798084,11.719515589110356,14.451461100724226,27095805681
2025-01-27,13.09344404773347,11.656928719577165,14.502231974047447,27095805681
2025-01-28,13.127988900668857,11.727575889442816,14.548933223449014,27095805681
2025-01-29,13.162533753604244,11.768107217967723,14.48383546138259,27095805681
2025-01-30,13.19707860653963,11.838358101159104,14.59139095674031,27095805681
2025-01-31,13.231623459475017,11.83272240500631,14.735765265969745,27095805681
2025-02-01,13.266168312410402,11.784142011218487,14.717412330212564,27095805681
